2146	incorrect	A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.]	A precipitant.
2125	incorrect	A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.]	A solution.
733	incorrect	In the morning the Sun is in the east so shadows point west. In the afternoon the Sun is in the west so shadows point east.	This happens because the sun rises in the east and sets in the west, therefore the sun's light is hitting the stop sign at different positions.
4836	incorrect	When a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.	Kurt you were able to pick up that magnet because the energy of the first one was able to pick up more because of the energy.
2626	correct	The mixtures are all clear.	When the mixture is clear and no material is on the bottom.
4615	correct	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. The one with 3 disks could of got hot because it had more disks than A or B. Since it has more disks then it was the one that got the hottest because the sun heat got in it more than the other 2.
4165	correct	The water was evaporated, leaving the salt.	The salt dissolved and the water evaporated and the salt went to the bottom.
2666	incorrect	You can see how much time is taken for the earth materials to move.	You can get information and time of how fast where and how.
1537	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	A little string has a high pitch and a big string has a low pitch.
25	correct	Elena should include a separate shelter for each lizard.	Elena should put leaves, logs, and tree branches in the habitat.
4096	correct	The dissolved salt particles are small enough to go through the holes in the filter paper, but the sand particles are too large.	The salt was small enough to go through the holes while the sand was too big to go through.
1919	correct	Earth materials settle out during deposition.	During deposition earth materials would get carried away to a new location.
3091	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	When you cannot separate them with filters or screens.
1806	correct	When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.	It shows that if you put 0 fertilizer then it is 2.0. If you did one scoop she got 0.7 and if you did 2 you got 1.2 and if you did 3 you get 1.5 and 4 is 1.2 5 is 0.5 6 is 0.0.
2174	incorrect	The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.	The wires are not supposed to be connected like that.
4645	correct	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. The one with 3 is hotter because more black absorbs more heat.
3597	incorrect	The rubber band vibrates.	Because all things make sound.
3888	incorrect	The loops begin at opposite sides of the print.	One of them is darker than the other.
970	correct	The brass ring would not stick to the nail because the ring is not iron. The nail is a temporary magnet, but brass cannot become a temporary magnet and thus does not stick to magnets.	No because brass ring does not have iron in it.
